"Region1 2D Boundaries: Direction [1,0,0] (m)","Region1 2D Boundaries: cf_num","Cf_wall_inf_exp: X","Cf_wall_inf_exp: Cf"
0.2837516666666667,0.0020517061190926974,null,null
0.28660833333333335,0.0020525001106180664,null,null
0.28946500000000003,0.002053271020642436,null,null
0.2923216666666667,0.0020540208479342195,null,null
0.2951783333333333,0.0020547514299486366,null,null
0.29803500000000005,0.002055464458560912,null,null
0.30089166666666667,0.0020561615116883466,null,null
0.3037483333333334,0.002056844037940258,null,null
0.306605,0.0020575133278526118,null,null
0.30946166666666675,0.002058170534039909,null,null
0.31231833333333336,0.002058816711420901,null,null
0.31517500000000004,0.0020594528401619056,null,null
0.3180316666666667,0.0020600798305694472,null,null
0.32088833333333333,0.0020606985329818936,null,null
0.32374500000000006,0.0020613097439999813,null,null
0.3266016666666667,0.0020619141952127216,null,null
0.32945833333333335,0.0020625125515262538,null,null
0.332315,0.002063105424783229,null,null
0.3351716666666667,0.002063693394572746,null,null
0.3380283333333334,0.002064277009797955,null,null
0.340885,0.0020648567649274555,null,null
0.34374166666666667,0.0020654330859030717,null,null
0.34659833333333334,0.002066006321113807,null,null
0.34945500000000007,0.0020665767631900182,null,null
0.3523116666666667,0.0020671446721247906,null,null
0.3551683333333333,0.002067710289056583,null,null
0.35802500000000004,0.0020682738391529657,null,null
0.36088166666666666,0.002068835529179082,null,null
0.3637383333333334,0.0020693955551995638,null,null
0.366595,0.002069954114566313,null,null
0.36945166666666673,0.002070511373110855,null,null
0.37230833333333335,0.0020710674985741605,null,null
0.375165,0.0020716226369201897,null,null
0.3780216666666667,0.002072176922864253,null,null
0.3808783333333334,0.002072730486814944,null,null
0.38373500000000005,0.0020732834507777133,null,null
0.38659166666666667,0.002073835920319266,null,null
0.3894483333333334,0.002074387980263963,null,null
0.392305,0.0020749396915203575,null,null
0.39516166666666674,0.00207549109326173,null,null
0.39801833333333336,0.002076042213429211,null,null
0.400875,0.0020765930779637998,null,null
0.4037316666666667,0.0020771437114843333,null,null
0.40658833333333333,0.002077694133077507,null,null
0.40944500000000006,0.002078244353340983,null,null
0.4123016666666667,0.0020787943739398675,null,null
0.4151583333333334,0.002079344188366557,null,null
0.418015,0.0020798937833702916,null,null
0.42087166666666664,0.0020804431410565523,null,null
0.4237283333333334,0.002080992241097384,null,null
0.426585,0.0020815410677406617,null,null
0.4294416666666667,0.002082089617045298,null,null
0.43229833333333334,0.0020826379456326204,null,null
0.43515500000000007,0.002083186002539144,null,null
0.4380116666666667,0.002083733786308665,null,null
0.44086833333333336,0.0020842814923611387,null,null
0.44372500000000004,0.002084829389676847,null,null
0.4465816666666667,0.0020853776158645423,null,null
0.4494383333333334,0.0020859262066792485,null,null
0.452295,0.00208647514931681,null,null
0.45515166666666673,0.0020870244049883383,null,null
0.45800833333333335,0.002087573924383788,null,null
0.4608650000000001,0.0020881236575450413,null,null
0.4637216666666667,0.002088673559871703,null,null
0.4665783333333333,0.0020892236024588795,null,null
0.46943500000000005,0.002089773793914055,null,null
0.47229166666666667,0.002090324156364302,null,null
0.4751483333333334,0.0020908749156509417,null,null
0.478005,0.00209142628167782,null,null
0.4808616666666667,0.002091978458783185,null,null
0.48371833333333336,0.0020925317953085962,null,null
0.486575,0.002093086611178079,null,null
0.4894316666666667,0.002093644331194332,null,null
0.49228833333333333,0.0020942050802511517,null,null
0.49514500000000006,0.0020947760897273506,null,null
0.4980016666666667,0.002095351014535516,null,null
0.5008583333333334,0.002095980938126654,null,null
0.5037150000000001,0.0020965915426865386,null,null
0.5065716666666666,0.0020976105723015267,null,null
-0.049783999999999995,0.002888563043416511,null,null
-0.047752,0.0028968316576366096,null,null
-0.04572,0.00290487578884568,null,null
-0.043688,0.0029128489690440035,null,null
-0.041656,0.0029207848447969633,null,null
-0.039624,0.002928733573525663,null,null
-0.037592,0.002936738769970879,null,null
-0.035559999999999994,0.0029448435531040733,null,null
-0.033528,0.0029530949002068,null,null
-0.031495999999999996,0.0029615434748793876,null,null
-0.029463999999999997,0.002970244000349474,null,null
-0.027431999999999998,0.002979256459660528,null,null
-0.0254,0.0029886475107199738,null,null
-0.023368,0.0029984922137631744,null,null
-0.021336,0.0030088763175220756,null,null
-0.019304,0.0030198993073444363,null,null
-0.017272,0.003031678615421109,null,null
-0.01524,0.0030443552556705202,null,null
-0.013207999999999998,0.003058102959526708,null,null
-0.011175999999999998,0.003073137198828739,null,null
-0.009144,0.0030897481498272056,null,null
-0.007111999999999997,0.003108269528178145,null,null
-0.005079999999999998,0.0031293884405524607,null,null
-0.0030479999999999986,0.0031527715006936185,null,null
-0.0010159999999999995,0.0031641046261597985,null,null
