"Region1 2D Boundaries: Direction [1,0,0] (m)","Region1 2D Boundaries: cf_num","Cf_wall_inf_exp: X","Cf_wall_inf_exp: Cf"
7.949999999999962E-4,-3.6550223899111232E-6,-0.05024,0.00288
0.002384999999999993,-3.22015828474076E-5,-0.02291,0.00285
0.003974999999999994,-5.489258546531215E-5,-0.01021,0.00311
0.0055649999999999875,-9.199089641141525E-5,0.0,0.0
0.007154999999999976,-1.3243032772899108E-4,0.00615,9.0E-5
0.008744999999999972,-1.7793687588957814E-4,0.02291,-1.1E-4
0.01033499999999997,-2.2824083573757606E-4,0.03561,-5.2E-4
0.011924999999999967,-2.840733497838208E-4,0.04831,-0.00102
0.013514999999999963,-3.4582538622898344E-4,0.06101,-8.2E-4
0.015104999999999955,-4.138584351033708E-4,0.0747,-2.2E-4
0.016694999999999953,-4.883420649802025E-4,0.09004,4.5E-4
0.018284999999999954,-5.693206152788582E-4,0.10132,0.00102
0.019874999999999955,-6.56450918297894E-4,0.11679,0.00118
0.021464999999999963,-7.493073504816579E-4,0.14219,0.00154
0.023054999999999964,-8.470660389661472E-4,0.16759,0.00173
0.024644999999999966,-9.481694335659873E-4,0.20569,0.00191
0.02623499999999997,-0.0010510611511218757,0.25649,0.00202
0.027824999999999968,-0.001152371675388547,0.30653,0.00204
0.029414999999999965,-0.0012490261290475106,0.35725,0.00205
0.031004999999999967,-0.0013359442040225648,0.40889,0.00212
0.03259499999999996,-0.001409317592437379,0.45712,0.0023
0.03418499999999996,-0.0014654329977128089,null,null
0.03577499999999997,-0.0014990672236587382,null,null
0.03736499999999997,-0.00150966644507081,null,null
0.038954999999999976,-0.0014983806214797426,null,null
0.04054499999999998,-0.001463194099719069,null,null
0.04213499999999998,-0.0014080191415316672,null,null
0.04372499999999998,-0.001334459322566879,null,null
0.04531499999999998,-0.0012453877505562252,null,null
0.046904999999999974,-0.0011429638761247946,null,null
0.048494999999999976,-0.0010304639943259923,null,null
0.05008499999999998,-9.103034542354275E-4,null,null
0.051674999999999985,-7.848062388900427E-4,null,null
0.053264999999999986,-6.561576043907224E-4,null,null
0.05485499999999999,-5.264526181970805E-4,null,null
0.05644499999999998,-3.9737589224314167E-4,null,null
0.05803499999999998,-2.6862121277500213E-4,null,null
0.059624999999999984,-1.4207735935422894E-4,null,null
0.061214999999999985,-1.4130607719531852E-5,null,null
0.06280499999999999,1.0759398657496259E-4,null,null
0.06439500000000001,2.148399440225769E-4,null,null
0.065985,3.1731329632929113E-4,null,null
0.067575,4.123755238499314E-4,null,null
0.069165,5.011747094480213E-4,null,null
0.07075499999999998,5.842333206814699E-4,null,null
0.07234499999999999,6.616446106628002E-4,null,null
0.073935,7.34444823363417E-4,null,null
0.075525,8.015239369196175E-4,null,null
0.07711499999999999,8.658466869872956E-4,null,null
0.078705,9.19686220900228E-4,null,null
0.08092833333333332,9.958621074510768E-4,null,null
0.083785,0.0010789609022448625,null,null
0.08664166666666667,0.0011597655757029182,null,null
0.08949833333333335,0.0012284365957626942,null,null
0.09235499999999999,0.0012892535241194008,null,null
0.09521166666666667,0.001343123747438719,null,null
0.09806833333333334,0.0013909518776829648,null,null
0.10092500000000001,0.001433693157664692,null,null
0.10378166666666667,0.0014721598087693436,null,null
0.10663833333333333,0.0015069803668202038,null,null
0.10949500000000001,0.001538671409343501,null,null
0.11235166666666667,0.0015676566441790779,null,null
0.11520833333333333,0.0015942867767543593,null,null
0.118065,0.001618837046216529,null,null
0.12092166666666668,0.0016415345029638301,null,null
0.12377833333333332,0.001662568639845959,null,null
0.126635,0.001682102696522218,null,null
0.12949166666666667,0.0017002746481429726,null,null
0.13234833333333335,0.0017172003611974638,null,null
0.135205,0.0017329837420062418,null,null
0.13806166666666667,0.0017477199836493762,null,null
0.14091833333333334,0.0017614955223472697,null,null
0.14377500000000001,0.0017743860375771792,null,null
